row_key,WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
Yemen#2026-04-18#3692.0,2026-04-18,Middle East,Yemen,Sanaa,Protests,Peaceful protest,1,0,1082.0,Demonstrations,3692.0,15.3931,44.4753
Yemen#2026-05-02#3692.0,2026-05-02,Middle East,Yemen,Sanaa,Protests,Peaceful protest,3,0,,Demonstrations,3692.0,15.3931,44.4753
Yemen#2026-04-18#3692.0,2026-04-18,Middle East,Yemen,Sanaa,Violence against civilians,Attack,1,1,6152.0,Political violence,3692.0,15.3931,44.4753
Yemen#2026-04-18#3693.0,2026-04-18,Middle East,Yemen,Shabwah,Battles,Armed clash,1,0,,Political violence,3693.0,14.651,46.62
Yemen#2026-04-25#3693.0,2026-04-25,Middle East,Yemen,Shabwah,Battles,Armed clash,2,0,33414.0,Political violence,3693.0,14.651,46.62
Yemen#2026-05-02#3693.0,2026-05-02,Middle East,Yemen,Shabwah,Battles,Armed clash,4,1,,Political violence,3693.0,14.651,46.62
Yemen#2026-05-02#3693.0,2026-05-02,Middle East,Yemen,Shabwah,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,,Political violence,3693.0,14.651,46.62
Yemen#2026-04-18#3693.0,2026-04-18,Middle East,Yemen,Shabwah,Protests,Peaceful protest,2,0,14822.0,Demonstrations,3693.0,14.651,46.62
Yemen#2026-04-18#3693.0,2026-04-18,Middle East,Yemen,Shabwah,Strategic developments,Change to group/activity,1,0,,Strategic developments,3693.0,14.651,46.62
Yemen#2026-04-25#3693.0,2026-04-25,Middle East,Yemen,Shabwah,Strategic developments,Non-violent transfer of territory,6,0,,Strategic developments,3693.0,14.651,46.62
Yemen#2026-04-18#3693.0,2026-04-18,Middle East,Yemen,Shabwah,Violence against civilians,Attack,1,0,27401.0,Political violence,3693.0,14.651,46.62
Yemen#2026-04-25#3694.0,2026-04-25,Middle East,Yemen,Suqutra,Protests,Peaceful protest,1,0,,Demonstrations,3694.0,12.5081,53.893
Yemen#2026-05-02#3694.0,2026-05-02,Middle East,Yemen,Suqutra,Protests,Peaceful protest,1,0,,Demonstrations,3694.0,12.5081,53.893
Yemen#2026-04-18#3695.0,2026-04-18,Middle East,Yemen,Taizz,Battles,Armed clash,3,3,,Political violence,3695.0,13.2949,43.7855
Yemen#2026-05-02#3695.0,2026-05-02,Middle East,Yemen,Taizz,Battles,Armed clash,1,0,17582.0,Political violence,3695.0,13.2949,43.7855
Yemen#2026-04-18#3695.0,2026-04-18,Middle East,Yemen,Taizz,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,,Political violence,3695.0,13.2949,43.7855
Yemen#2026-04-18#3695.0,2026-04-18,Middle East,Yemen,Taizz,Protests,Peaceful protest,3,0,31740.0,Demonstrations,3695.0,13.2949,43.7855
Yemen#2026-04-25#3695.0,2026-04-25,Middle East,Yemen,Taizz,Protests,Peaceful protest,2,0,17582.0,Demonstrations,3695.0,13.2949,43.7855
Yemen#2026-05-02#3695.0,2026-05-02,Middle East,Yemen,Taizz,Protests,Peaceful protest,5,0,17582.0,Demonstrations,3695.0,13.2949,43.7855
Yemen#2026-04-18#3695.0,2026-04-18,Middle East,Yemen,Taizz,Strategic developments,Change to group/activity,1,0,,Strategic developments,3695.0,13.2949,43.7855
Yemen#2026-04-18#3695.0,2026-04-18,Middle East,Yemen,Taizz,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,3695.0,13.2949,43.7855
Yemen#2026-04-18#3695.0,2026-04-18,Middle East,Yemen,Taizz,Violence against civilians,Attack,2,0,,Political violence,3695.0,13.2949,43.7855
Yemen#2026-04-25#3695.0,2026-04-25,Middle East,Yemen,Taizz,Violence against civilians,Attack,2,0,,Political violence,3695.0,13.2949,43.7855
Yemen#2026-05-02#3695.0,2026-05-02,Middle East,Yemen,Taizz,Violence against civilians,Attack,1,0,,Political violence,3695.0,13.2949,43.7855
